Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of phosphorylation (GO:0042326),5/86,7.140264441003715e-05,0.0006150285747975664,0,0,12.877842755035738,122.94702681081284,HDAC4;CDKN1A;NCOR1;CDKN2A;SIRT1
GO_Biological_Process_2021,protein deacetylation (GO:0006476),4/45,7.48930003693102e-05,0.0006419914406657697,0,0,20.181910569105693,191.7170528748238,HDAC4;HDAC3;HDAC1;SIRT1
GO_Biological_Process_2021,negative regulation of binding (GO:0051100),5/88,7.968930757220307e-05,0.000679837489958077,0,0,12.566265060240964,118.59255747726496,NFKBIA;CDKN1A;SUMO1;E2F1;AKT1
GO_Biological_Process_2021,regulation of telomerase activity (GO:0051972),4/46,8.17122681204673e-05,0.0006937760669466342,0,0,19.700396825396822,185.42617125575265,HSP90AA1;SRC;MAPK1;CTNNB1
GO_Biological_Process_2021,regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281),5/89,8.41005554683844e-05,0.0007073174075477801,0,0,12.416040100250626,116.5058798270508,CSNK2A1;SRC;AKT1;SIRT1;THBS1
GO_Biological_Process_2021,regulation of type I interferon production (GO:0032479),5/89,8.41005554683844e-05,0.0007073174075477801,0,0,12.416040100250626,116.5058798270508,CREBBP;EP300;CTNNB1;NFKB1;NFKB2
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),7/209,8.660920632429041e-05,0.000724996313972816,0,0,7.339827531140211,68.6575132938482,RB1;HSP90AA1;CDKN1A;CCND1;CDKN2A;E2F1;SKP2
GO_Biological_Process_2021,regulation of DNA binding (GO:0051101),4/47,8.897220675498297e-05,0.0007378485797401611,0,0,19.24127906976744,179.46699877969036,NFKBIA;SUMO1;BCL3;E2F1
GO_Biological_Process_2021,histone deacetylation (GO:0016575),4/47,8.897220675498297e-05,0.0007378485797401611,0,0,19.24127906976744,179.46699877969036,HDAC4;HDAC3;HDAC1;SIRT1
GO_Biological_Process_2021,regulation of stem cell differentiation (GO:2000736),5/91,9.34850092959024e-05,0.000770000582522724,0,0,12.12607099143207,112.5021635851238,PSMC5;PSMD4;PSMD2;ABL1;TP73
GO_Biological_Process_2021,cell migration involved in sprouting angiogenesis (GO:0002042),3/18,9.371291441807692e-05,0.000770000582522724,0,0,41.0,380.2862565875762,NR4A1;SRF;AKT1
GO_Biological_Process_2021,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),5/92,9.84688910332156e-05,0.0008053671225331349,0,0,11.986085904416212,110.5808703968905,SMAD2;CREBBP;SMAD4;EP300;THBS1
GO_Biological_Process_2021,regulation of smooth muscle cell proliferation (GO:0048660),4/49,0.00010488236734037026,0.0008539053012231972,0,0,18.38425925925926,168.44892187136222,STAT1;AKT1;CTNNB1;THBS1
GO_Biological_Process_2021,positive regulation of epithelial cell migration (GO:0010634),5/94,0.00010904721332769338,0.0008825900542920428,0,0,11.715552927261976,106.88953725388168,SRC;ABL1;AKT1;ETS1;THBS1
GO_Biological_Process_2021,diol metabolic process (GO:0034311),3/19,0.0001108806349755567,0.0008825900542920428,0,0,38.43556701030928,350.03487252570744,HSP90AA1;AKT1;CALM1
GO_Biological_Process_2021,maintenance of protein localization in organelle (GO:0072595),3/19,0.0001108806349755567,0.0008825900542920428,0,0,38.43556701030928,350.03487252570744,BCL3;AKT1;PML
GO_Biological_Process_2021,negative regulation of RNA metabolic process (GO:0051253),3/19,0.0001108806349755567,0.0008825900542920428,0,0,38.43556701030928,350.03487252570744,NCOR2;KAT2B;NCOR1
GO_Biological_Process_2021,negative regulation of striated muscle cell differentiation (GO:0051154),3/19,0.0001108806349755567,0.0008825900542920428,0,0,38.43556701030928,350.03487252570744,HDAC4;HDAC3;HDAC1
GO_Biological_Process_2021,"transcription, DNA-templated (GO:0006351)",7/221,0.00012262207473735353,0.0009685157266831344,0,0,6.92402773590594,62.36058760509895,THRB;NFYA;NCOA6;BCL3;E2F1;FOXO3;NFKB1
GO_Biological_Process_2021,positive regulation of fat cell differentiation (GO:0045600),4/51,0.00012276194853078428,0.0009685157266831344,0,0,17.60017730496454,158.4942334974267,CREB1;ZBTB16;AKT1;PPARD
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),6/155,0.00012866151736759353,0.0010105880417022,0,0,8.461088105097815,75.79718131633948,NFKBIA;CHUK;STAT3;EP300;NFKB1;NFKB2
GO_Biological_Process_2021,sprouting angiogenesis (GO:0002040),4/52,0.0001324843517277032,0.0010360508733793,0,0,17.23263888888889,153.8710256794273,NR4A1;SRF;AKT1;THBS1
GO_Biological_Process_2021,response to UV (GO:0009411),5/99,0.00013931753527179623,0.0010847299798673,0,0,11.089585666293392,98.46171200623029,CREBBP;CCND1;BCL3;AKT1;EP300
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity (GO:2000117),4/53,0.00014275235595897137,0.0011028944772784,0,0,16.880102040816325,149.46316209851528,CSNK2A1;SRC;AKT1;THBS1
GO_Biological_Process_2021,cellular response to growth factor stimulus (GO:0071363),6/158,0.0001428876187612557,0.0011028944772784,0,0,8.292833146696529,73.42020119895311,NR4A1;SMAD4;SMAD3;AKT1;CTNNB1;RUNX2
GO_Biological_Process_2021,cellular response to estradiol stimulus (GO:0071392),3/21,0.00015108790718152863,0.0011512381987378,0,0,34.16151202749141,300.5409826909726,KAT5;NCOA3;NRIP1
GO_Biological_Process_2021,response to progesterone (GO:0032570),3/21,0.00015108790718152863,0.0011512381987378,0,0,34.16151202749141,300.5409826909726,SRC;NR1H3;THBS1
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),3/21,0.00015108790718152863,0.0011512381987378,0,0,34.16151202749141,300.5409826909726,SMAD4;EP300;RUNX2
GO_Biological_Process_2021,regulation of megakaryocyte differentiation (GO:0045652),4/54,0.0001535840638561188,0.0011652782376828,0,0,16.541666666666668,145.25671708113592,KAT2B;HDAC1;EP300;THBS1
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway (GO:0097193),5/102,0.00016033559543799543,0.0012062378340335,0,0,10.744981009224093,93.8922386262267,CDKN1A;E2F1;ABL1;PML;TP73
GO_Biological_Process_2021,positive regulation of vasculature development (GO:1904018),5/102,0.00016033559543799543,0.0012062378340335,0,0,10.744981009224093,93.8922386262267,ITGB1;SP1;ETS1;SIRT1;THBS1
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),7/231,0.0001611838730962225,0.0012075245618931,0,0,6.611559139784946,57.73851308035646,KAT5;STAT3;ABL1;KEAP1;AKT1;EP300;FOXO3
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),8/310,0.0001647011581514825,0.0012207094016421,0,0,5.64295997696516,49.15795677139629,ITGB1;E2F1;ABL1;CTNNB1;FOXO3;SQSTM1;SIRT1;TP63
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),4/55,0.0001649977374064841,0.0012207094016421,0,0,16.216503267973856,141.2389130217239,CSNK2A1;SRC;AKT1;THBS1
GO_Biological_Process_2021,negative regulation of protein modification by small protein conjugation or removal (GO:1903321),4/55,0.0001649977374064841,0.0012207094016421,0,0,16.216503267973856,141.2389130217239,PIAS3;AKT1;CTNNB1;SQSTM1
GO_Biological_Process_2021,regulation of lipid storage (GO:0010883),3/22,0.00017430999547730406,0.0012789906252511,0,0,32.36190992946283,280.0818212549987,NFKBIA;SIRT1;NFKB1
GO_Biological_Process_2021,negative regulation of phosphate metabolic process (GO:0045936),3/22,0.00017430999547730406,0.0012789906252511,0,0,32.36190992946283,280.0818212549987,CDKN1A;CDKN2A;SIRT1
GO_Biological_Process_2021,cellular response to peptide hormone stimulus (GO:0071375),5/106,0.00019203213177993413,0.0013862076557231,0,0,10.31735278791037,88.29433534191173,NR4A1;KAT2B;SRC;AKT1;NFKB1
GO_Biological_Process_2021,chromosome organization (GO:0051276),5/106,0.00019203213177993413,0.0013862076557231,0,0,10.31735278791037,88.29433534191173,HDAC3;HDAC1;ABL1;SIRT1;SMARCA4
GO_Biological_Process_2021,positive regulation of protein serine/threonine kinase activity (GO:0071902),5/106,0.00019203213177993413,0.0013862076557231,0,0,10.31735278791037,88.29433534191173,CCND1;SRC;AKT1;CALM1;SIRT1
GO_Biological_Process_2021,protein localization to nucleus (GO:0034504),5/106,0.00019203213177993413,0.0013862076557231,0,0,10.31735278791037,88.29433534191173,BCL3;STAT3;MDM2;AKT1;PML
GO_Biological_Process_2021,blood vessel endothelial cell migration (GO:0043534),3/23,0.00019973029138903675,0.0014301972270949,0,0,30.742268041237114,261.8793213001886,NR4A1;SRF;AKT1
GO_Biological_Process_2021,regulation of telomere capping (GO:1904353),3/23,0.00019973029138903675,0.0014301972270949,0,0,30.742268041237114,261.8793213001886,USP7;MAPK1;NBN
GO_Biological_Process_2021,fat cell differentiation (GO:0045444),4/58,0.00020291543958828455,0.0014471929151436,0,0,15.313271604938272,130.20447941462302,NR4A1;EP300;SIRT1;PPARGC1A
GO_Biological_Process_2021,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),5/108,0.00020956816622055144,0.0014886854198057,0,0,10.11599386816556,85.6871365517506,SMAD2;SMAD4;SMAD3;STUB1;SIRT1
GO_Biological_Process_2021,response to reactive oxygen species (GO:0000302),4/59,0.0002168425791719672,0.0015281830777218,0,0,15.034090909090908,126.83268610213273,CHUK;AKT1;MAPK1;SIRT1
GO_Biological_Process_2021,mitotic DNA damage checkpoint signaling (GO:0044773),4/59,0.0002168425791719672,0.0015281830777218,0,0,15.034090909090908,126.83268610213273,ATF2;CDKN1A;CCND1;NBN
GO_Biological_Process_2021,regulation of cellular response to transforming growth factor beta stimulus (GO:1903844),3/24,0.00022743640782365407,0.001584059043553,0,0,29.276877761413843,245.59318448881905,SMAD2;SMAD4;SMAD3
GO_Biological_Process_2021,regulation of monooxygenase activity (GO:0032768),3/24,0.00022743640782365407,0.001584059043553,0,0,29.276877761413843,245.59318448881905,HSP90AA1;AKT1;CALM1
GO_Biological_Process_2021,heterochromatin assembly (GO:0031507),3/24,0.00022743640782365407,0.001584059043553,0,0,29.276877761413843,245.59318448881905,CDKN2A;HDAC1;SIRT1
GO_Biological_Process_2021,Notch signaling pathway (GO:0007219),4/60,0.00023144518216262016,0.0016057072365601,0,0,14.764880952380953,123.59929166727188,KAT2B;CREBBP;STAT1;EP300
GO_Biological_Process_2021,negative regulation of lipid transport (GO:0032369),2/5,0.0002450871709985121,0.0016807324072705,0,0,135.35374149659864,1125.3170126751409,NR1H2;NR1H3
GO_Biological_Process_2021,negative regulation of pinocytosis (GO:0048550),2/5,0.0002450871709985121,0.0016807324072705,0,0,135.35374149659864,1125.3170126751409,NR1H2;NR1H3
GO_Biological_Process_2021,PML body organization (GO:0030578),2/5,0.0002450871709985121,0.0016807324072705,0,0,135.35374149659864,1125.3170126751409,ETS1;PML
GO_Biological_Process_2021,receptor signaling pathway via STAT (GO:0097696),3/25,0.00025751452149389134,0.0017326354408438,0,0,27.944704779756325,230.94718074554484,STAT1;STAT3;PIAS1
GO_Biological_Process_2021,regulation of cholesterol transport (GO:0032374),3/25,0.00025751452149389134,0.0017326354408438,0,0,27.944704779756325,230.94718074554484,NR1H2;NR1H3;NFKB1
GO_Biological_Process_2021,regulation of myotube differentiation (GO:0010830),3/25,0.00025751452149389134,0.0017326354408438,0,0,27.944704779756325,230.94718074554484,HDAC4;HDAC3;HDAC1
GO_Biological_Process_2021,negative regulation of cellular carbohydrate metabolic process (GO:0010677),3/25,0.00025751452149389134,0.0017326354408438,0,0,27.944704779756325,230.94718074554484,HDAC4;NCOR1;EP300
GO_Biological_Process_2021,positive regulation of lipid metabolic process (GO:0045834),3/25,0.00025751452149389134,0.0017326354408438,0,0,27.944704779756325,230.94718074554484,CREB1;AKT1;PPARD
GO_Biological_Process_2021,response to retinoic acid (GO:0032526),4/62,0.00026275328958823654,0.0017546408814075,0,0,14.254310344827584,117.51673990976754,CREB1;RXRA;RARA;RXRG
GO_Biological_Process_2021,I-kappaB kinase/NF-kappaB signaling (GO:0007249),4/62,0.00026275328958823654,0.0017546408814075,0,0,14.254310344827584,117.51673990976754,NFKBIA;CHUK;BCL3;AKT1
GO_Biological_Process_2021,positive regulation of developmental process (GO:0051094),6/177,0.00026445623956334,0.0017594234147068,0,0,7.364315042926465,60.66601049015571,SRC;PPP1R13L;ZBTB16;NCOA3;SRF;SIRT1
GO_Biological_Process_2021,positive regulation of cytokine production (GO:0001819),8/335,0.0002784998659630856,0.0018459675130564,0,0,5.204892966360856,42.607737772946166,CREBBP;STAT3;RARA;ARNT;CTNNB1;EP300;NFKB1;NFKB2
GO_Biological_Process_2021,regulation of canonical Wnt signaling pathway (GO:0060828),7/253,0.00028097300914947323,0.0018554625011611,0,0,6.013550135501355,49.17431454845477,PSMC5;VCP;PSMD4;HDAC1;PSMD2;CTNNB1;NFKB1
GO_Biological_Process_2021,regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),3/26,0.0002900493873630044,0.0018874381666723,0,0,26.728372926938597,217.7148751207531,E2F1;TP63;TP73
GO_Biological_Process_2021,regulation of telomere maintenance (GO:0032204),3/26,0.0002900493873630044,0.0018874381666723,0,0,26.728372926938597,217.7148751207531,USP7;NBN;PML
GO_Biological_Process_2021,positive regulation of histone methylation (GO:0031062),3/26,0.0002900493873630044,0.0018874381666723,0,0,26.728372926938597,217.7148751207531,SMAD4;CTNNB1;SIRT1
GO_Biological_Process_2021,positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),3/26,0.0002900493873630044,0.0018874381666723,0,0,26.728372926938597,217.7148751207531,E2F1;TP63;TP73
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),5/116,0.0002921979446446042,0.0018945052192775,0,0,9.383119962067331,76.36057238799869,ITGB1;SP1;ETS1;SIRT1;THBS1
GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),4/64,0.0002969939518054612,0.0019186239712649,0,0,13.77777777777778,111.90033879709756,SRC;MDM2;AKT1;SIRT1
GO_Biological_Process_2021,BMP signaling pathway (GO:0030509),4/65,0.0003152626587456224,0.0020292899658608,0,0,13.55122950819672,109.25142744049542,SMAD2;SMAD4;SMAD3;RUNX2
GO_Biological_Process_2021,stress-activated protein kinase signaling cascade (GO:0031098),3/27,0.0003251243529193447,0.0020777660260042,0,0,25.61340206185567,205.70898832313847,CHUK;MAPK1;NFKB1
GO_Biological_Process_2021,positive regulation of nitric oxide biosynthetic process (GO:0045429),3/27,0.0003251243529193447,0.0020777660260042,0,0,25.61340206185567,205.70898832313847,HSP90AA1;SMAD3;AKT1
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),4/66,0.00033432311010974254,0.0021289218047345,0,0,13.331989247311828,106.70127789939,CCND1;RARA;MDM2;AKT1
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),8/345,0.0003391329364700043,0.0021518648602349,0,0,5.047864791639788,40.327989409220486,FGA;PSMC5;PSMD4;ZBTB16;PSMD2;KEAP1;COMMD1;SKP2
GO_Biological_Process_2021,bile acid and bile salt transport (GO:0015721),3/28,0.0003628213719805087,0.0022529260538981,0,0,24.587628865979383,194.773359177925,NCOA1;NCOA2;RXRA
GO_Biological_Process_2021,positive regulation of nitric oxide metabolic process (GO:1904407),3/28,0.0003628213719805087,0.0022529260538981,0,0,24.587628865979383,194.773359177925,HSP90AA1;SMAD3;AKT1
GO_Biological_Process_2021,regulation of long-chain fatty acid import across plasma membrane (GO:0010746),2/6,0.0003664321680484968,0.0022529260538981,0,0,101.51020408163264,803.1179907171842,AKT1;THBS1
GO_Biological_Process_2021,regulation of macrophage apoptotic process (GO:2000109),2/6,0.0003664321680484968,0.0022529260538981,0,0,101.51020408163264,803.1179907171842,CDKN2A;SIRT1
GO_Biological_Process_2021,foam cell differentiation (GO:0090077),2/6,0.0003664321680484968,0.0022529260538981,0,0,101.51020408163264,803.1179907171842,STAT1;EP300
GO_Biological_Process_2021,macrophage derived foam cell differentiation (GO:0010742),2/6,0.0003664321680484968,0.0022529260538981,0,0,101.51020408163264,803.1179907171842,STAT1;EP300
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043),2/6,0.0003664321680484968,0.0022529260538981,0,0,101.51020408163264,803.1179907171842,THBS1;ATF3
GO_Biological_Process_2021,positive regulation of gluconeogenesis (GO:0045722),2/6,0.0003664321680484968,0.0022529260538981,0,0,101.51020408163264,803.1179907171842,PPARGC1A;SIRT1
GO_Biological_Process_2021,positive regulation of sterol transport (GO:0032373),2/6,0.0003664321680484968,0.0022529260538981,0,0,101.51020408163264,803.1179907171842,NR1H2;NR1H3
GO_Biological_Process_2021,negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),4/68,0.0003748982930774989,0.0022970572390281,0,0,12.9140625,101.87717668990722,SMAD2;SMAD3;STUB1;SIRT1
GO_Biological_Process_2021,cellular response to decreased oxygen levels (GO:0036294),4/69,0.0003964527661942432,0.0024187825745485,0,0,12.71474358974359,99.59399722103193,MDM2;MDM4;STUB1;SIRT1
GO_Biological_Process_2021,non-canonical Wnt signaling pathway (GO:0035567),5/124,0.000397478011409262,0.0024187825745485,0,0,8.748783724015922,68.50622185570785,PSMC5;PSMD4;PSMD2;CTNNB1;CALM1
GO_Biological_Process_2021,mismatch repair (GO:0006298),3/29,0.0004032210189685461,0.0024453846150371,0,0,23.64076130055512,184.7767981808264,TDG;ABL1;TP73
GO_Biological_Process_2021,negative regulation of macromolecule metabolic process (GO:0010605),6/194,0.0004315800257120288,0.0026084989350662,0,0,6.692621095518335,51.8548137783912,RB1;HDAC1;PGR;NR0B2;SIRT1;NFKB1
GO_Biological_Process_2021,cellular response to BMP stimulus (GO:0071773),4/71,0.0004421954336138499,0.0026369045422524,0,0,12.333955223880595,95.26449293118738,SMAD2;SMAD4;SMAD3;RUNX2
GO_Biological_Process_2021,regulation of glycolytic process (GO:0006110),4/71,0.0004421954336138499,0.0026369045422524,0,0,12.333955223880595,95.26449293118738,HDAC4;NCOR1;EP300;ARNT
GO_Biological_Process_2021,cholesterol homeostasis (GO:0042632),4/71,0.0004421954336138499,0.0026369045422524,0,0,12.333955223880595,95.26449293118738,HNF4A;NR1H2;NR1H3;SIRT1
GO_Biological_Process_2021,Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),4/71,0.0004421954336138499,0.0026369045422524,0,0,12.333955223880595,95.26449293118738,HSP90AA1;SRC;ABL1;MAPK1
GO_Biological_Process_2021,Fc-gamma receptor signaling pathway (GO:0038094),4/72,0.0004664238326160949,0.0027629026363936,0,0,12.151960784313726,93.21059230650977,HSP90AA1;SRC;ABL1;MAPK1
GO_Biological_Process_2021,sterol homeostasis (GO:0055092),4/72,0.0004664238326160949,0.0027629026363936,0,0,12.151960784313726,93.21059230650977,HNF4A;NR1H2;NR1H3;SIRT1
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),5/129,0.00047644296914421496,0.0028129066688216,0,0,8.393887945670627,64.20621314693122,BCL3;AKT1;SIRT1;THBS1;NFKB1
GO_Biological_Process_2021,negative regulation of intracellular signal transduction (GO:1902532),6/198,0.000480821336206806,0.0028293875988671,0,0,6.55186170212766,50.056320366945855,STAT1;SRC;MDM2;AKT1;SIRT1;THBS1
GO_Biological_Process_2021,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)",4/73,0.0004915838573587474,0.0028479409582273,0,0,11.97524154589372,91.22592932976644,PSMC5;PSMD4;CHUK;PSMD2
GO_Biological_Process_2021,receptor signaling pathway via JAK-STAT (GO:0007259),3/31,0.0004924436798304106,0.0028479409582273,0,0,21.949926362297496,167.17350275311443,STAT1;STAT3;PIAS1
GO_Biological_Process_2021,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092),3/31,0.0004924436798304106,0.0028479409582273,0,0,21.949926362297496,167.17350275311443,SMAD2;SMAD4;SMAD3
GO_Biological_Process_2021,triglyceride homeostasis (GO:0070328),3/31,0.0004924436798304106,0.0028479409582273,0,0,21.949926362297496,167.17350275311443,HNF4A;NR1H3;SIRT1
GO_Biological_Process_2021,negative regulation of DNA binding (GO:0043392),3/31,0.0004924436798304106,0.0028479409582273,0,0,21.949926362297496,167.17350275311443,NFKBIA;SUMO1;E2F1
GO_Biological_Process_2021,positive regulation of canonical Wnt signaling pathway (GO:0090263),5/130,0.0004935579114370466,0.0028479409582273,0,0,8.326315789473684,63.39548897725894,PSMC5;VCP;PSMD4;PSMD2;NFKB1
GO_Biological_Process_2021,regulation of transforming growth factor beta2 production (GO:0032909),2/7,0.0005113327792346296,0.0028943058583344,0,0,81.20408163265306,615.4043164173056,SMAD4;SMAD3
GO_Biological_Process_2021,negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336),2/7,0.0005113327792346296,0.0028943058583344,0,0,81.20408163265306,615.4043164173056,NR1H2;NR1H3
GO_Biological_Process_2021,negative regulation of protein sumoylation (GO:0033234),2/7,0.0005113327792346296,0.0028943058583344,0,0,81.20408163265306,615.4043164173056,PIAS3;CTNNB1
GO_Biological_Process_2021,negative regulation of response to interferon-gamma (GO:0060331),2/7,0.0005113327792346296,0.0028943058583344,0,0,81.20408163265306,615.4043164173056,NR1H2;NR1H3
GO_Biological_Process_2021,nodal signaling pathway (GO:0038092),2/7,0.0005113327792346296,0.0028943058583344,0,0,81.20408163265306,615.4043164173056,SMAD2;SMAD3
GO_Biological_Process_2021,positive regulation of mitochondrial membrane potential (GO:0010918),2/7,0.0005113327792346296,0.0028943058583344,0,0,81.20408163265306,615.4043164173056,VCP;AKT1
GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),4/74,0.0005176957720029004,0.0029118345788049,0,0,11.803571428571429,89.30727091866535,SUMO1;CHUK;STAT1;PIAS1
GO_Biological_Process_2021,Fc receptor mediated stimulatory signaling pathway (GO:0002431),4/74,0.0005176957720029004,0.0029118345788049,0,0,11.803571428571429,89.30727091866535,HSP90AA1;SRC;ABL1;MAPK1
GO_Biological_Process_2021,ERBB2 signaling pathway (GO:0038128),3/32,0.0005414210691078273,0.0030167305194351,0,0,21.191965872733736,159.39141404206077,HSP90AA1;SRC;STUB1
GO_Biological_Process_2021,negative regulation of cell-matrix adhesion (GO:0001953),3/32,0.0005414210691078273,0.0030167305194351,0,0,21.191965872733736,159.39141404206077,SRC;CDKN2A;THBS1
GO_Biological_Process_2021,positive regulation of telomere maintenance (GO:0032206),3/32,0.0005414210691078273,0.0030167305194351,0,0,21.191965872733736,159.39141404206077,MAPK1;NBN;PML
GO_Biological_Process_2021,regulation of epithelial to mesenchymal transition (GO:0010717),4/76,0.0005728566057742373,0.0031819418320731,0,0,11.474537037037036,85.65598609029966,SMAD2;SMAD4;SMAD3;CTNNB1
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),7/286,0.0005855985251026239,0.0032426154355837,0,0,5.293367248622191,39.39787665702551,ITGB1;E2F1;ABL1;CTNNB1;FOXO3;SQSTM1;SIRT1
GO_Biological_Process_2021,apoptotic cell clearance (GO:0043277),3/33,0.0005934098642840978,0.0032555378092878,0,0,20.484536082474225,152.19242604001315,RARA;NR1H3;THBS1
GO_Biological_Process_2021,signal transduction by p53 class mediator (GO:0072331),3/33,0.0005934098642840978,0.0032555378092878,0,0,20.484536082474225,152.19242604001315,BCL3;MDM4;NBN
GO_Biological_Process_2021,positive regulation of ATP metabolic process (GO:1903580),3/33,0.0005934098642840978,0.0032555378092878,0,0,20.484536082474225,152.19242604001315,VCP;ARNT;PPARGC1A
GO_Biological_Process_2021,cellular response to UV (GO:0034644),4/77,0.0006019463184977087,0.0032922401407405,0,0,11.316780821917808,83.91780339915707,CDKN1A;CREBBP;EP300;SIRT1
GO_Biological_Process_2021,regulation of protein kinase B signaling (GO:0051896),6/207,0.0006076319476544294,0.0033131735861402,0,0,6.255636710066688,46.32887769679181,ITGB1;HSP90AA1;SRC;AKT1;SIRT1;THBS1
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590),4/78,0.0006320694999065338,0.0034359143851626,0,0,11.163288288288287,82.23448822300136,PSMC5;PSMD4;CHUK;PSMD2
GO_Biological_Process_2021,regulation of glucose metabolic process (GO:0010906),3/34,0.0006484839479590657,0.0034931929885529,0,0,19.822746923844363,145.51627376631131,USP7;AKT1;SIRT1
GO_Biological_Process_2021,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030),3/34,0.0006484839479590657,0.0034931929885529,0,0,19.822746923844363,145.51627376631131,E2F1;TP63;TP73
GO_Biological_Process_2021,positive regulation of telomerase activity (GO:0051973),3/34,0.0006484839479590657,0.0034931929885529,0,0,19.822746923844363,145.51627376631131,HSP90AA1;MAPK1;CTNNB1
GO_Biological_Process_2021,regulation of endodeoxyribonuclease activity (GO:0032071),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,AKT1;SIRT1
GO_Biological_Process_2021,cellular response to interleukin-21 (GO:0098757),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,STAT1;STAT3
GO_Biological_Process_2021,regulation of protein localization to chromatin (GO:1905634),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,RB1;VCP
GO_Biological_Process_2021,entry of bacterium into host cell (GO:0035635),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,SRC;CTNNB1
GO_Biological_Process_2021,interleukin-21-mediated signaling pathway (GO:0038114),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,STAT1;STAT3
GO_Biological_Process_2021,internal protein amino acid acetylation (GO:0006475),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,KAT2B;EP300
GO_Biological_Process_2021,stress-induced premature senescence (GO:0090400),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,CDKN1A;SIRT1
GO_Biological_Process_2021,peptidyl-lysine deacetylation (GO:0034983),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,HDAC4;SIRT1
GO_Biological_Process_2021,positive regulation of fibroblast migration (GO:0010763),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,ITGB1;THBS1
GO_Biological_Process_2021,positive regulation of lipoprotein lipase activity (GO:0051006),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,NR1H2;NR1H3
GO_Biological_Process_2021,positive regulation of myeloid cell apoptotic process (GO:0033034),2/8,0.0006795551666861537,0.0035428270824602,0,0,67.66666666666667,493.5655481733249,CDKN2A;SIRT1
GO_Biological_Process_2021,regulation of NIK/NF-kappaB signaling (GO:1901222),4/80,0.0006954983194111242,0.0035944159522029,0,0,10.86842105263158,79.02300659763786,NFKBIA;BCL3;EP300;NR3C2
GO_Biological_Process_2021,negative regulation of cell cycle (GO:0045786),4/80,0.0006954983194111242,0.0035944159522029,0,0,10.86842105263158,79.02300659763786,RB1;NR4A1;SMAD3;CDKN2A
GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),4/80,0.0006954983194111242,0.0035944159522029,0,0,10.86842105263158,79.02300659763786,FGA;SRC;AKT1;THBS1
GO_Biological_Process_2021,regulation of muscle cell differentiation (GO:0051147),3/35,0.0007067159044822667,0.0036313384947892,0,0,19.202319587628867,139.31055899468168,SRF;ABL1;CTNNB1
