Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),10/198,0.0008239916716695071,0.004019691041046,0,0,3.5914378266951337,25.50405749653409,RGS5;PTPN1;RGS2;GRK2;TGFB1;ADIPOQ;ALOX15;CD36;TIMP1;CLU
GO_Biological_Process_2021,negative regulation of protein binding (GO:0032091),6/74,0.0008388453570090171,0.0040725062937226,0,0,5.9123669945794015,41.88015811213527,GSK3B;ADRB3;CAV1;ADIPOQ;PRKCD;ADRB2
GO_Biological_Process_2021,cellular potassium ion homeostasis (GO:0030007),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,SLC12A2;ATP1A2;ATP1A1
GO_Biological_Process_2021,negative regulation of gluconeogenesis (GO:0045721),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,ADIPOQ;GCK;INS
GO_Biological_Process_2021,positive regulation of purine nucleotide biosynthetic process (GO:1900373),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,NOS2;NOS3;PPARA
GO_Biological_Process_2021,positive regulation of reactive oxygen species biosynthetic process (GO:1903428),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,CYBA;CD36;TLR4
GO_Biological_Process_2021,regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,IL6;TNF;RELA
GO_Biological_Process_2021,regulation of membrane repolarization (GO:0060306),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,CACNA2D1;CAV1;NEDD4L
GO_Biological_Process_2021,sodium ion export across plasma membrane (GO:0036376),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,FXYD2;ATP1A2;ATP1A1
GO_Biological_Process_2021,triglyceride-rich lipoprotein particle remodeling (GO:0034370),3/13,0.000846539523799083,0.0040725062937226,0,0,19.957094594594597,141.18354532070165,APOA1;LPL;APOE
GO_Biological_Process_2021,positive regulation of cellular protein metabolic process (GO:0032270),7/102,0.0008558647441266297,0.0041110430950598,0,0,4.947440519105984,34.945742474601865,IL6;TGFB1;RPS6KB1;AGTR1;AGT;MTOR;INS
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway (GO:2001238),4/29,0.0008658408455151327,0.0041398842873483,0,0,10.671728813559325,75.25499806810357,CAV1;AGTR2;TNF;AGT
GO_Biological_Process_2021,regulation of fatty acid biosynthetic process (GO:0042304),4/29,0.0008658408455151327,0.0041398842873483,0,0,10.671728813559325,75.25499806810357,ADIPOQ;PRKAG2;APOA1;BRCA1
GO_Biological_Process_2021,response to cadmium ion (GO:0046686),4/29,0.0008658408455151327,0.0041398842873483,0,0,10.671728813559325,75.25499806810357,JUN;NCF1;FOS;MMP9
GO_Biological_Process_2021,negative regulation of ERK1 and ERK2 cascade (GO:0070373),5/50,0.0008824456312090854,0.0042128358607493,0,0,7.428571428571429,52.243756527855226,PTPN1;GSTP1;ADIPOQ;PTEN;TLR4
GO_Biological_Process_2021,cellular response to organonitrogen compound (GO:0071417),7/103,0.000906744847507074,0.0043222425886503,0,0,4.895654965753424,34.2972425779068,AOC1;AHR;BRCA1;PKD2;RELA;MTOR;AQP1
GO_Biological_Process_2021,steroid metabolic process (GO:0008202),7/104,0.0009599793089987492,0.0045655903568603,0,0,4.844937155768959,33.665524636791304,HSD11B1;CYP2C9;VDR;CYP11B2;CYP2R1;HSD3B1;CYP1A1
GO_Biological_Process_2021,regulation of epithelial to mesenchymal transition (GO:0010717),6/76,0.0009656428738410188,0.0045655903568603,0,0,5.742857142857143,39.87102897349981,COL1A1;IL6;TGFB1;IL1B;PTEN;MTOR
GO_Biological_Process_2021,regulation of T cell proliferation (GO:0042129),6/76,0.0009656428738410188,0.0045655903568603,0,0,5.742857142857143,39.87102897349981,IL6;ANXA1;VCAM1;IL1B;LEP;AIF1
GO_Biological_Process_2021,cholesterol transport (GO:0030301),5/51,0.0009665560653154984,0.0045655903568603,0,0,7.266711032238983,50.443845743055256,CAV1;APOA1;CD36;APOE;CLU
GO_Biological_Process_2021,mesenchymal cell differentiation (GO:0048762),5/51,0.0009665560653154984,0.0045655903568603,0,0,7.266711032238983,50.443845743055256,GSK3B;TGFB1;HGF;HTR2B;HIF1A
GO_Biological_Process_2021,positive regulation of fat cell differentiation (GO:0045600),5/51,0.0009665560653154984,0.0045655903568603,0,0,7.266711032238983,50.443845743055256,FNDC5;LPL;PPARG;PTGS2;INS
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),17/481,0.0009815287691293416,0.0046293219623943,0,0,2.4993045365615063,17.311181025791015,AOC1;GSTP1;PRKCD;HP;CYBB;CYBA;RETN;PPBP;HMGB1;MMP9;ALAD;CXCR2;CAT;OLR1;CD14;CD36;LTF
GO_Biological_Process_2021,maintenance of blood-brain barrier (GO:0035633),4/30,0.0009873962124732382,0.0046360179525582,0,0,10.260756192959583,71.00893905111197,SLC12A2;GJA1;IL6;F11R
GO_Biological_Process_2021,regulation of catecholamine secretion (GO:0050433),4/30,0.0009873962124732382,0.0046360179525582,0,0,10.260756192959583,71.00893905111197,CHGA;GRK2;HRH3;DRD2
GO_Biological_Process_2021,regulation of long-term synaptic potentiation (GO:1900271),4/30,0.0009873962124732382,0.0046360179525582,0,0,10.260756192959583,71.00893905111197,GSK3B;APOE;AGER;INS
GO_Biological_Process_2021,regulation of JNK cascade (GO:0046328),7/105,0.0010156439215378,0.0047614970654405,0,0,4.795254403131115,33.05000806168365,NCF1;IL1B;PTK2B;CCN2;HMGB1;AGER;MEN1
GO_Biological_Process_2021,sprouting angiogenesis (GO:0002040),5/52,0.0010564797982582,0.0049362138525328,0,0,7.111738312346216,48.73541163916467,RAMP2;ANGPT1;KDR;PTK2B;VEGFA
GO_Biological_Process_2021,cellular response to low-density lipoprotein particle stimulus (GO:0071404),3/14,0.0010655402463893,0.0049362138525328,0,0,18.14189189189189,124.16806691914292,LPL;PPARG;CD36
GO_Biological_Process_2021,NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356),3/14,0.0010655402463893,0.0049362138525328,0,0,18.14189189189189,124.16806691914292,PTGIS;RNLS;PTGS2
GO_Biological_Process_2021,negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894),3/14,0.0010655402463893,0.0049362138525328,0,0,18.14189189189189,124.16806691914292,PPARG;PPARA;RELA
GO_Biological_Process_2021,positive regulation of brown fat cell differentiation (GO:0090336),3/14,0.0010655402463893,0.0049362138525328,0,0,18.14189189189189,124.16806691914292,FNDC5;PTGS2;INS
GO_Biological_Process_2021,positive regulation of sodium ion transmembrane transporter activity (GO:2000651),3/14,0.0010655402463893,0.0049362138525328,0,0,18.14189189189189,124.16806691914292,WNK1;FXYD2;WNK4
GO_Biological_Process_2021,positive regulation of T cell chemotaxis (GO:0010820),3/14,0.0010655402463893,0.0049362138525328,0,0,18.14189189189189,124.16806691914292,WNK1;STK39;OXSR1
GO_Biological_Process_2021,regulation of trophoblast cell migration (GO:1901163),3/14,0.0010655402463893,0.0049362138525328,0,0,18.14189189189189,124.16806691914292,GJA1;TIMP1;VEGFA
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),17/485,0.0010738094272049,0.0049598545977841,0,0,2.477427714129842,16.937040454695854,AOC1;GSTP1;PRKCD;HP;CYBB;CYBA;RETN;PPBP;HMGB1;MMP9;ALAD;CXCR2;CAT;OLR1;CD14;CD36;LTF
GO_Biological_Process_2021,small GTPase mediated signal transduction (GO:0007264),7/106,0.0010738156580428,0.0049598545977841,0,0,4.7465753424657535,32.45013765863778,RALBP1;JUN;IGF1;KSR2;TP53;ADRA2A;RASGRP3
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),9/171,0.0011149533353618,0.0051298488788707,0,0,3.7431034482758623,25.449145964713388,IKBKB;GJA1;ADIPOQ;HTR2B;HMOX1;TNF;MYD88;RELA;LTF
GO_Biological_Process_2021,cellular nitrogen compound biosynthetic process (GO:0044271),4/31,0.001120462674854,0.0051298488788707,0,0,9.880225988700564,67.12638950543031,NQO1;GCH1;NOS2;NOS3
GO_Biological_Process_2021,peptide cross-linking (GO:0018149),4/31,0.001120462674854,0.0051298488788707,0,0,9.880225988700564,67.12638950543031,COL3A1;ANXA1;FN1;TGM2
GO_Biological_Process_2021,positive regulation of leukocyte cell-cell adhesion (GO:1903039),4/31,0.001120462674854,0.0051298488788707,0,0,9.880225988700564,67.12638950543031,IL6;CCL2;TNF;RELA
GO_Biological_Process_2021,receptor signaling pathway via JAK-STAT (GO:0007259),4/31,0.001120462674854,0.0051298488788707,0,0,9.880225988700564,67.12638950543031,LEP;CCL2;PKD2;PKD1
GO_Biological_Process_2021,regulation of potassium ion transport (GO:0043266),4/31,0.001120462674854,0.0051298488788707,0,0,9.880225988700564,67.12638950543031,PTK2B;DRD1;DRD2;ADRA2A
GO_Biological_Process_2021,response to calcium ion (GO:0051592),7/107,0.0011345726549803,0.0051868548130459,0,0,4.698869863013699,31.8653822845217,STIM1;TRPC3;KCNMB1;CAV1;ALOX15;PKD2;ADD1
GO_Biological_Process_2021,cardiac muscle tissue development (GO:0048738),5/53,0.0011524614534408,0.0052532754590517,0,0,6.963222789115647,47.11215732324253,NPPB;GJA1;GJA5;NPPA;GATA5
GO_Biological_Process_2021,positive regulation of phagocytosis (GO:0050766),5/53,0.0011524614534408,0.0052532754590517,0,0,6.963222789115647,47.11215732324253,IL1B;APOA1;CCL2;CYBA;TNF
GO_Biological_Process_2021,anterograde trans-synaptic signaling (GO:0098916),11/244,0.0011663889131206,0.0053090220252229,0,0,3.1912851692894613,21.55343805050162,CACNB2;HRH3;HRH2;KCNMB1;NPY;GAD1;HTR2B;UTS2;DBH;HTR2A;SLC6A2
GO_Biological_Process_2021,potassium ion transmembrane transport (GO:0071805),8/139,0.0011800972784447,0.0053636107408381,0,0,4.106922693528501,27.68952335497978,SLC12A2;SLC12A3;ABCC8;FXYD2;ATP1A2;ATP1A1;PKD2;KCNJ1
GO_Biological_Process_2021,regulation of ion transport (GO:0043269),6/79,0.0011828696144276,0.0053684082500946,0,0,5.506007760998644,37.10945671770468,WNK1;NEDD4L;ATP1A1;DRD1;DRD2;KCNJ1
GO_Biological_Process_2021,enzyme linked receptor protein signaling pathway (GO:0007167),8/140,0.0012357349712736,0.0055921031189187,0,0,4.075601374570447,27.290591030326475,NPPB;PTPRD;NPPC;NPR1;NPPA;KDR;BDKRB2;PTK2B
GO_Biological_Process_2021,transcription initiation from RNA polymerase II promoter (GO:0006367),8/140,0.0012357349712736,0.0055921031189187,0,0,4.075601374570447,27.290591030326475,AR;VDR;NPPA;PPARG;CCN2;NR3C1;PPARA;ESR2
GO_Biological_Process_2021,striated muscle contraction (GO:0006941),5/54,0.0012547482297896,0.0056617571638562,0,0,6.820769123976121,45.56833309952297,GRK2;TPM1;ATP1A2;SLC8A1;MYH7
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),5/54,0.0012547482297896,0.0056617571638562,0,0,6.820769123976121,45.56833309952297,CYP2J2;GPX1;GSTP1;CYP4A11;ALOX15
GO_Biological_Process_2021,regulation of NIK/NF-kappaB signaling (GO:1901222),6/80,0.0012630058749364,0.0056861527860238,0,0,5.431325523475694,36.25008294675361,IL1B;CD14;TNF;TLR4;AGER;RELA
GO_Biological_Process_2021,hematopoietic progenitor cell differentiation (GO:0002244),4/32,0.00126560995813,0.0056861527860238,0,0,9.526876513317193,63.56523588192807,ACE;TGFB1;KDR;TP53
GO_Biological_Process_2021,liver development (GO:0001889),4/32,0.00126560995813,0.0056861527860238,0,0,9.526876513317193,63.56523588192807,IL6;ANXA1;NPHP3;PKD2
GO_Biological_Process_2021,acute-phase response (GO:0006953),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,CRP;IL6;INS
GO_Biological_Process_2021,placenta development (GO:0001890),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,LEP;PPARG;SOD1
GO_Biological_Process_2021,positive regulation of heterotypic cell-cell adhesion (GO:0034116),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,IL1B;AGER;TNF
GO_Biological_Process_2021,positive regulation of protein export from nucleus (GO:0046827),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,GSK3B;IL1B;TP53
GO_Biological_Process_2021,regulation of sequestering of triglyceride (GO:0010889),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,LPL;PPARG;PPARA
GO_Biological_Process_2021,regulation of T cell chemotaxis (GO:0010819),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,WNK1;STK39;OXSR1
GO_Biological_Process_2021,steroid hormone mediated signaling pathway (GO:0043401),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,AR;NR3C1;ESR2
GO_Biological_Process_2021,vitamin D metabolic process (GO:0042359),3/15,0.0013172573235798,0.005850942685844,0,0,16.629222972972972,110.28839062305444,VDR;CYP2R1;CYP1A1
GO_Biological_Process_2021,response to tumor necrosis factor (GO:0034612),7/110,0.001333153652417,0.0059131510228485,0,0,4.561311344593696,30.19682974586039,IKBKB;GCH1;ADIPOQ;CCL2;BRCA1;RELA;NFE2L2
GO_Biological_Process_2021,negative regulation of protein modification process (GO:0031400),6/81,0.0013472272902185,0.0059671101083758,0,0,5.35863481228669,35.41900419490174,GSK3B;TGFB1;PTEN;XRCC1;XDH;MEN1
GO_Biological_Process_2021,Ras protein signal transduction (GO:0007265),8/142,0.0013532755211252,0.0059854208692482,0,0,4.014361183771863,26.51576813661943,JUN;AGTR1;IGF1;KSR2;TP53;AIF1;ADRA2A;RASGRP3
GO_Biological_Process_2021,phosphate-containing compound metabolic process (GO:0006796),10/212,0.0013815075570442,0.0061016583769453,0,0,3.340128130460105,21.993340696356015,PTPRD;DUSP5;TGFB1;EPHX2;INPPL1;HTR2B;PTEN;LPL;GCK;MTOR
GO_Biological_Process_2021,apoptotic cell clearance (GO:0043277),4/33,0.0014234063934448,0.0062426252346451,0,0,9.197895967270602,60.28947087682412,ANXA1;ALOX15;HMGB1;TGM2
GO_Biological_Process_2021,muscle cell development (GO:0055001),4/33,0.0014234063934448,0.0062426252346451,0,0,9.197895967270602,60.28947087682412,RAMP2;IGF1;SLC8A1;VEGFA
GO_Biological_Process_2021,positive regulation of ATP metabolic process (GO:1903580),4/33,0.0014234063934448,0.0062426252346451,0,0,9.197895967270602,60.28947087682412,IGF1;PPARA;HIF1A;INS
GO_Biological_Process_2021,positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427),4/33,0.0014234063934448,0.0062426252346451,0,0,9.197895967270602,60.28947087682412,IL6;LEP;PTK2B;TNF
GO_Biological_Process_2021,regulation of interleukin-17 production (GO:0032660),4/33,0.0014234063934448,0.0062426252346451,0,0,9.197895967270602,60.28947087682412,IL6;TGFB1;TLR4;MYD88
GO_Biological_Process_2021,regulation of osteoblast differentiation (GO:0045667),6/83,0.0015284687417614,0.0066940080609074,0,0,5.218917601170161,33.83679416556725,IL6;HGF;PPARG;IGF1;MEN1;LTF
GO_Biological_Process_2021,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),4/34,0.0015944180948107,0.0068401466579747,0,0,8.89084745762712,57.26813953637444,NCF1;MMP9;ADRA2A;AGT
GO_Biological_Process_2021,positive regulation of protein dephosphorylation (GO:0035307),4/34,0.0015944180948107,0.0068401466579747,0,0,8.89084745762712,57.26813953637444,TGFB1;PRKCD;AGTR2;MTOR
GO_Biological_Process_2021,regulation of bone mineralization (GO:0030500),5/57,0.0016019455746147,0.0068401466579747,0,0,6.426282051282051,41.36299836745455,TGFB1;PTH;PTK2B;ATP2B1;SLC8A1
GO_Biological_Process_2021,regulation of mitotic nuclear division (GO:0007088),5/57,0.0016019455746147,0.0068401466579747,0,0,6.426282051282051,41.36299836745455,EDN1;EDN3;IL1B;IGF1;INS
GO_Biological_Process_2021,body fluid secretion (GO:0007589),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,NPPB;NPR1;VEGFA
GO_Biological_Process_2021,dendritic cell chemotaxis (GO:0002407),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,CXCR2;HMGB1;CCR5
GO_Biological_Process_2021,heme catabolic process (GO:0042167),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,ABCC1;ALB;HMOX1
GO_Biological_Process_2021,negative regulation of epithelial cell differentiation (GO:0030857),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,CAV1;MMP9;XDH
GO_Biological_Process_2021,negative regulation of platelet activation (GO:0010544),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,NOS3;PRKCD;APOE
GO_Biological_Process_2021,neural tube development (GO:0021915),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,TGFB1;PKD2;PKD1
GO_Biological_Process_2021,porphyrin-containing compound catabolic process (GO:0006787),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,ABCC1;ALB;HMOX1
GO_Biological_Process_2021,positive regulation of small molecule metabolic process (GO:0062013),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,ADIPOQ;PPARG;PPARA
GO_Biological_Process_2021,positive regulation of vasoconstriction (GO:0045907),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,CAV1;AVPR1A;ADRA1A
GO_Biological_Process_2021,regulation of amyloid-beta clearance (GO:1900221),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,APOE;CLU;TNF
GO_Biological_Process_2021,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,AGTR1;HMOX1;VEGFA
GO_Biological_Process_2021,regulation of cholesterol storage (GO:0010885),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,LPL;PPARG;PPARA
GO_Biological_Process_2021,regulation of fatty acid oxidation (GO:0046320),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,FABP3;PRKAG2;PPARA
GO_Biological_Process_2021,regulation of hormone secretion (GO:0046883),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,EDN1;ANXA1;EDN3
GO_Biological_Process_2021,regulation of interleukin-1 production (GO:0032652),3/16,0.0016033986249745,0.0068401466579747,0,0,15.349272349272349,98.78223395485968,ANXA1;HMGB1;TLR4
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),15/417,0.0016203087448879,0.0069028684540391,0,0,2.535605423586294,16.2916161917752,MMP1;MMP2;FN1;APOA1;PLAT;PLG;IGF1;KNG1;IL6;PROC;LOX;ALB;APOE;TIMP1;MEN1
GO_Biological_Process_2021,response to insulin (GO:0032868),6/84,0.001625764257558,0.0069072891757935,0,0,5.151745865056445,33.08336445282989,CELA2A;RPS6KB1;LEP;ADIPOQ;PPARG;GCK
GO_Biological_Process_2021,vascular transport (GO:0010232),6/84,0.001625764257558,0.0069072891757935,0,0,5.151745865056445,33.08336445282989,SLC12A2;ABCC1;LEPR;ATP1A2;AVPR1A;AGER
GO_Biological_Process_2021,cellular response to transforming growth factor beta stimulus (GO:0071560),7/114,0.0016390583225127,0.006954322082086,0,0,4.389898860581232,28.155201935741204,JUN;COL3A1;TGFB1;APOA1;FOS;F11R;NR3C1
GO_Biological_Process_2021,positive regulation of protein catabolic process (GO:0045732),6/85,0.0017276957641091,0.0073187397463028,0,0,5.08627467922409,32.35362379312563,GSK3B;IL1B;NEDD4L;APOE;TNF;ADRA2A
GO_Biological_Process_2021,positive regulation of mitochondrion organization (GO:0010822),5/58,0.001731969111693,0.0073187397463028,0,0,6.304710563470671,40.08847880866009,GSK3B;RALBP1;KDR;MMP9;TP53
GO_Biological_Process_2021,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),5/58,0.001731969111693,0.0073187397463028,0,0,6.304710563470671,40.08847880866009,IKBKB;GSTP1;ADIPOQ;APOA1;TNF
GO_Biological_Process_2021,negative regulation of neurogenesis (GO:0050768),4/35,0.0017792081804212,0.0074980916174893,0,0,8.603608529250957,54.47449467892036,IL6;IL1B;PTEN;TNF
GO_Biological_Process_2021,regulation of JUN kinase activity (GO:0043506),4/35,0.0017792081804212,0.0074980916174893,0,0,8.603608529250957,54.47449467892036,EDN1;GSTP1;NPPA;TNF
GO_Biological_Process_2021,positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531),5/59,0.0018695651773911,0.0078682776712009,0,0,6.187641723356009,38.87107097941741,IL6;EPO;IGF1;TNF;VEGFA
GO_Biological_Process_2021,cellular biogenic amine biosynthetic process (GO:0042401),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,PNMT;TH;DBH
GO_Biological_Process_2021,negative regulation of amyloid-beta formation (GO:1902430),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,IGF1;APOE;CLU
GO_Biological_Process_2021,negative regulation of cytokine production involved in immune response (GO:0002719),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,TGFB1;APOA1;TNF
GO_Biological_Process_2021,positive regulation of blood coagulation (GO:0030194),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,F12;SERPINE1;PLG
GO_Biological_Process_2021,positive regulation of muscle hypertrophy (GO:0014742),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,EDN1;IGF1;AGT
GO_Biological_Process_2021,positive regulation of positive chemotaxis (GO:0050927),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,F7;KDR;VEGFA
GO_Biological_Process_2021,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,ATP1A2;CACNA1C;SLC8A1
GO_Biological_Process_2021,regulation of leukocyte migration (GO:0002685),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,ANXA1;HMOX1;VEGFA
GO_Biological_Process_2021,regulation of NLRP3 inflammasome complex assembly (GO:1900225),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,CD36;TLR4;MYD88
GO_Biological_Process_2021,reverse cholesterol transport (GO:0043691),3/17,0.0019255738059296,0.0079963735606135,0,0,14.252171814671817,89.11215000302461,APOA1;APOE;CLU
GO_Biological_Process_2021,negative regulation of angiogenesis (GO:0016525),6/87,0.0019460335305014,0.0080706191642943,0,0,4.960182025028441,30.961268035193047,NPPB;SLC12A2;NPR1;SERPINE1;PPARG;TNF
GO_Biological_Process_2021,endoderm formation (GO:0001706),4/36,0.0019783360320314,0.0081505359317028,0,0,8.334322033898305,51.88531495007222,DUSP5;MMP2;FN1;MMP9
GO_Biological_Process_2021,negative regulation of fat cell differentiation (GO:0045599),4/36,0.0019783360320314,0.0081505359317028,0,0,8.334322033898305,51.88531495007222,IL6;TGFB1;ADIPOQ;TNF
GO_Biological_Process_2021,platelet aggregation (GO:0070527),4/36,0.0019783360320314,0.0081505359317028,0,0,8.334322033898305,51.88531495007222,FN1;GNAS;MYH9;GP1BA
GO_Biological_Process_2021,regulation of sodium ion transport (GO:0002028),4/36,0.0019783360320314,0.0081505359317028,0,0,8.334322033898305,51.88531495007222,WNK1;WNK4;ATP1A1;DRD2
GO_Biological_Process_2021,transition metal ion transport (GO:0000041),4/36,0.0019783360320314,0.0081505359317028,0,0,8.334322033898305,51.88531495007222,TRPC5;TRPC3;ATOX1;LTF
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),7/118,0.0019969825334674,0.0082165320817799,0,0,4.230840429470566,26.299403225949234,GSK3B;CAV1;PRKCD;PKD1;ADD1;MEN1;ADD2
GO_Biological_Process_2021,peptidyl-threonine phosphorylation (GO:0018107),5/60,0.0020149920995208,0.0082797375758234,0,0,6.074829931972789,37.70731989082373,GSK3B;WNK1;PRKCD;STK39;OXSR1
GO_Biological_Process_2021,cellular response to nicotine (GO:0071316),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,TNF;RELA
GO_Biological_Process_2021,chemokine (C-X-C motif) ligand 12 signaling pathway (GO:0038146),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,STK39;OXSR1
GO_Biological_Process_2021,dopamine biosynthetic process (GO:0042416),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,GCH1;TH
GO_Biological_Process_2021,endothelin receptor signaling pathway (GO:0086100),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,EDN1;PTK2B
GO_Biological_Process_2021,heparin metabolic process (GO:0030202),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,ANGPT1;GLCE
GO_Biological_Process_2021,membrane depolarization during AV node cell action potential (GO:0086045),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,CACNB2;CACNA1C
GO_Biological_Process_2021,mesonephric duct development (GO:0072177),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,PKD2;PKD1
GO_Biological_Process_2021,metanephric distal tubule development (GO:0072235),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,PKD2;PKD1
GO_Biological_Process_2021,negative regulation of cholesterol biosynthetic process (GO:0045541),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,APOE;SOD1
GO_Biological_Process_2021,negative regulation of cholesterol metabolic process (GO:0090206),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,APOE;SOD1
GO_Biological_Process_2021,negative regulation of gene silencing by RNA (GO:0060967),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,TGFB1;PPARG
GO_Biological_Process_2021,negative regulation of myosin-light-chain-phosphatase activity (GO:0035509),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,IKBKB;TNF
GO_Biological_Process_2021,negative regulation of posttranscriptional gene silencing (GO:0060149),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,TGFB1;PPARG
GO_Biological_Process_2021,negative regulation of response to food (GO:0032096),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,LEP;PPARA
GO_Biological_Process_2021,negative regulation of smooth muscle contraction (GO:0045986),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,ADRB2;SOD1
GO_Biological_Process_2021,negative regulation of sterol biosynthetic process (GO:0106119),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,APOE;SOD1
GO_Biological_Process_2021,negative regulation of vascular endothelial cell proliferation (GO:1905563),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,CCL2;PPARG
GO_Biological_Process_2021,nephric duct development (GO:0072176),2/5,0.0021621848104929,0.0084832520732892,0,0,44.215488215488215,271.3343603732352,PKD2;PKD1
